filename,category,organism,cfu,label,donor_id,experiment_date,timepoint_hours,n_wl,wl_min,wl_max,abs_min,abs_max,abs_mean
20230131_PBSspiked_LZD5P2_D3_30%_3,sterile,PBS control,0,0.0,D5,20230131,,419,237.4545898,300.1534424,-0.441973374439777,1.0249599258935564,2.670894531795126e-16
20230214_PBSspiked_LZD8P6_D4_40%_1,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.4295551447579159,0.9680049549420844,-1.7382012032317488e-16
20230321_PBSspiked_LZD7P4_D3_40%_2,sterile,PBS control,0,0.0,Unknown,20230321,,419,237.4410706,300.1396484,-0.4296490678284008,0.941523340738266,1.780596354530084e-16
20230417_PBSspiked_LZD1P6_D5_60%_2,sterile,PBS control,0,0.0,D5,20230417,,419,237.4287262,300.1347351,-0.431702594695863,0.9868762038374704,1.6110157493367426e-16
20230215_PBSspiked_LZD9P6_D2_20%,sterile,PBS control,0,0.0,Unknown,20230215,,419,237.4571838,300.1626587,-0.4378606022010336,0.9651447296322998,6.274482392153629e-16
20230221_PBSspiked_LZD1P2_D7_70%,sterile,PBS control,0,0.0,Unknown,20230221,,419,237.4582214,300.163208,-0.4335754113136031,0.9602089577530638,7.419151477208684e-16
20230213_PBSspiked_LZD8P2_D7_70%_2,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.4165138232432771,0.930030184090056,5.341789063590252e-16
20230216_PBSspiked_LZD10P2_D3_20%_2,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.422890501257518,0.9338050465758156,-8.90298177265042e-17
20230208_PBSspiked_LZD5P6_D7_70%_2,sterile,PBS control,0,0.0,D5,20230208,,419,237.4533997,300.1588745,-0.4201609847361971,0.9534702343304694,1.717003627582581e-16
20230214_PBSspiked_LZD8P6_D2_20%_2,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.4239874065422436,0.95608335409109,-2.0773624136184313e-16
20230208_PBSspiked_LZD5P6_D2_20%_1,sterile,PBS control,0,0.0,D5,20230208,,419,237.4533997,300.1588745,-0.4279560816149558,0.9652656343850442,4.45149088632521e-16
20230209_PBSspiked_LZD6P4_D5_60%_3,sterile,PBS control,0,0.0,D5,20230209,,419,237.4351044,300.1477051,-0.3827955495972153,0.8631924072361179,3.3916121038668266e-16
20230221_PBSspiked_LZD1P2_D2_20%,sterile,PBS control,0,0.0,Unknown,20230221,,419,237.4582214,300.163208,-0.4337030451153542,0.9589354047513124,-1.9925721110217606e-16
20230210_PBSspiked_LZD6P6_D7_90%_3,sterile,PBS control,0,0.0,Unknown,20230210,,419,237.439743,300.1523438,-0.4353976822285602,0.9782940268381064,-1.144669085055054e-16
20230216_PBSspiked_LZD10P4_D4_40%_2,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4311574231822591,0.9619028289177408,2.034967262320096e-16
20230411_PBSspiked_LZD1P4_D3_30%_1,sterile,PBS control,0,0.0,Unknown,20230411,,419,237.43573,300.1345825,-0.434032746644391,0.9760027390222756,3.8579587681485156e-16
20230410_PBSspiked_LZD7P6_D3_40%_1,sterile,PBS control,0,0.0,Unknown,20230410,,419,237.4662628,300.1254272,-0.432012827800557,0.970865307699443,-1.9501769597234254e-16
20230217_PBSspiked_LZD10P6_D7_70%_1,sterile,PBS control,0,0.0,Unknown,20230217,,419,237.4504242,300.1421814,-0.4330378972478919,0.9840255724521082,-3.81556361685018e-17
20230417_PBSspiked_LZD1P6_D4_50%_2,sterile,PBS control,0,0.0,Unknown,20230417,,419,237.4287262,300.1347351,-0.4333867070833731,0.9873134903499604,8.479030259667067e-18
20230214_PBSspiked_LZD9P2_D4_40%,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.4092964836505171,0.9159637382828162,-1.6958060519334134e-17
20230221_PBSspiked_LZD1P2_D6_60%_1,sterile,PBS control,0,0.0,Unknown,20230221,,419,237.4582214,300.163208,-0.4330616690286393,0.950469399804694,3.6459830116568384e-16
20230208_PBSspiked_LZD5P6_D5_50%_1,sterile,PBS control,0,0.0,D5,20230208,,419,237.4533997,300.1588745,-0.414775002831185,0.9299485943354814,2.54370907790012e-16
20230417_PBSspiked_LZD1P6_D6_80%_3,sterile,PBS control,0,0.0,Unknown,20230417,,419,237.4287262,300.1347351,-0.4269689936490852,0.9814590494842478,-9.326933285633773e-17
20230417_PBSspiked_LZD1P6_D2_20%_3,sterile,PBS control,0,0.0,Unknown,20230417,,419,237.4287262,300.1347351,-0.4313476530571999,0.9870008879428002,-2.162152716215102e-16
20230209_PBSspiked_LZD6P2_D3_20%_2,sterile,PBS control,0,0.0,Unknown,20230209,,419,237.4351044,300.1477051,-0.4301621887856799,0.9658199323143204,3.17963634737515e-16
20230410_PBSspiked_LZD7P6_D4_50%_1,sterile,PBS control,0,0.0,Unknown,20230410,,419,237.4662628,300.1254272,-0.4298551507506762,0.9677714827159906,-8.479030259667067e-18
20230131_PBSspiked_LZD5P2_D6_70%_3,sterile,PBS control,0,0.0,D5,20230131,,419,237.4545898,300.1534424,-0.407793533685362,0.954527693814638,-3.81556361685018e-17
20230213_PBSspiked_LZD8P2_D7_70%,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.4167524747378676,0.9278686621621326,3.3492169525684913e-16
20230417_PBSspiked_LZD1P6_D4_50%,sterile,PBS control,0,0.0,Unknown,20230417,,419,237.4287262,300.1347351,-0.4321168931661101,0.9890698022672232,-3.4764024064634975e-16
20230216_PBSspiked_LZD10P2_D4_40%_3,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4016962213797932,0.9057653434868737,-3.391612103866827e-17
20230213_PBSspiked_LZD8P4_D5_50%,sterile,PBS control,0,0.0,D5,20230213,,419,237.4573364,300.1625671,-0.4262303786699285,0.951049712363405,-9.326933285633773e-17
20230221_PBSspiked_LZD1P2_D6_60%_2,sterile,PBS control,0,0.0,Unknown,20230221,,419,237.4582214,300.163208,-0.4345527511919652,0.9656486886747015,-2.54370907790012e-16
20230216_PBSspiked_LZD10P4_D7_70%_3,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4195298884128879,0.9210273489537784,-8.479030259667066e-17
20230223_PBSspiked_LZD7P2_D3_30%,sterile,PBS control,0,0.0,Unknown,20230223,,419,237.438385,300.1438599,-0.4329610843542565,0.97120920551241,-3.1372411960768147e-16
20230131_PBSspiked_LZD5P2_D4_40%,sterile,PBS control,0,0.0,D5,20230131,,419,237.4545898,300.1534424,-0.442977225929356,1.0139217615706435,-3.985144222043521e-16
20230131_PBSspiked_LZD5P4_D2_20%_1,sterile,PBS control,0,0.0,D5,20230131,,419,237.4545898,300.1534424,-0.4441703424307075,1.0094524607359592,4.578676340220216e-16
20230216_PBSspiked_LZD10P4_D4_40%_1,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4307991307358791,0.9581021774307876,-8.055078746683713e-17
20230213_PBSspiked_LZD8P2_D2_10%_2,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.4357874633195706,0.965199749547096,-2.501313926601785e-16
20230410_PBSspiked_LZD7P6_D2_30%,sterile,PBS control,0,0.0,Unknown,20230410,,419,237.4662628,300.1254272,-0.4313159452861572,0.9667936494805096,2.798079985690132e-16
20230213_PBSspiked_LZD8P4_D5_50%_2,sterile,PBS control,0,0.0,D5,20230213,,419,237.4573364,300.1625671,-0.425830582920764,0.9551031690125692,-2.798079985690132e-16
20230213_PBSspiked_LZD8P4_D4_40%_3,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.4294599455165476,0.9645164003834524,-3.0100557421818085e-16
20230213_PBSspiked_LZD8P2_D3_20%_3,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.4344644900338109,0.979307660866189,-3.0948460447784795e-16
20230213_PBSspiked_LZD8P4_D7_80%_2,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.4229201217154333,0.9505947245512336,2.7132896830934615e-16
20230213_PBSspiked_LZD8P4_D7_80%,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.422288259731026,0.9465577744023072,2.416523624005114e-16
20230221_PBSspiked_LZD1P2_D3_30%,sterile,PBS control,0,0.0,Unknown,20230221,,419,237.4582214,300.163208,-0.4354762194926016,0.9575858160073984,-2.501313926601785e-16
20230210_PBSspiked_LZD6P6_D2_20%,sterile,PBS control,0,0.0,Unknown,20230210,,419,237.439743,300.1523438,-0.4336188322056479,0.9641257491276852,4.069934524640192e-16
20230208_PBSspiked_LZD5P2_D7_80%_1,sterile,PBS control,0,0.0,D5,20230208,,419,237.4533997,300.1588745,-0.415580802536913,0.9398251785297536,3.5187975577618327e-16
20230215_PBSspiked_LZD9P6_D6_70%_1,sterile,PBS control,0,0.0,Unknown,20230215,,419,237.4571838,300.1626587,-0.4137458339325379,0.9178855684341288,-1.6746084762842457e-16
20230210_PBSspiked_LZD6P6_D3_30%,sterile,PBS control,0,0.0,Unknown,20230210,,419,237.439743,300.1523438,-0.43162721809109,0.9681064641755764,-1.9501769597234254e-16
20230214_PBSspiked_LZD8P6_D3_30%,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.4283652962715196,0.9545527138951472,-1.335447265897563e-16
20230223_PBSspiked_LZD7P2_D6_70%,sterile,PBS control,0,0.0,Unknown,20230223,,419,237.438385,300.1438599,-0.4294925432361977,0.9644269495971358,-3.222031498673485e-16
20230216_PBSspiked_LZD10P2_D5_50%_3,sterile,PBS control,0,0.0,D5,20230216,,419,237.436676,300.1416626,-0.4240336241432774,0.9539278774233892,2.5861042291984553e-16
20230216_PBSspiked_LZD10P4_D4_40%_3,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4315082808742242,0.9605822583591088,1.1870642363533893e-16
20230410_PBSspiked_LZD7P6_D6_80%_3,sterile,PBS control,0,0.0,Unknown,20230410,,419,237.4662628,300.1254272,-0.4330596914678604,0.9779157150654728,-3.7307733142535094e-16
20230213_PBSspiked_LZD8P2_D3_20%,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.4331158063328559,0.9645524510004774,1.27185453895006e-17
20230221_PBSspiked_LZD1P2_D5_50%,sterile,PBS control,0,0.0,D5,20230221,,419,237.4582214,300.163208,-0.4319125102557675,0.9674440289442324,1.7382012032317488e-16
20230217_PBSspiked_LZD10P6_D7_70%_2,sterile,PBS control,0,0.0,Unknown,20230217,,419,237.4504242,300.1421814,-0.4342919460547335,0.9889249629785998,-1.6958060519334134e-17
20230215_PBSspiked_LZD9P4_D3_30%_3,sterile,PBS control,0,0.0,Unknown,20230215,,419,237.4571838,300.1626587,-0.4270695005749405,0.9583904538583926,-1.6958060519334133e-16
20230210_PBSspiked_LZD6P6_D2_20%_1,sterile,PBS control,0,0.0,Unknown,20230210,,419,237.439743,300.1523438,-0.4347518134202069,0.9611504674797932,-9.750884798617127e-17
20230410_PBSspiked_LZD7P6_D4_50%_2,sterile,PBS control,0,0.0,Unknown,20230410,,419,237.4662628,300.1254272,-0.432433567722275,0.9717306920777252,2.7132896830934615e-16
20230216_PBSspiked_LZD10P2_D5_50%_1,sterile,PBS control,0,0.0,D5,20230216,,419,237.436676,300.1416626,-0.4204848402773267,0.94395091198934,3.306821801270156e-16
20230215_PBSspiked_LZD9P6_D3_30%,sterile,PBS control,0,0.0,Unknown,20230215,,419,237.4571838,300.1626587,-0.4029304370116148,0.891242326755052,1.2294593876517246e-16
20230209_PBSspiked_LZD6P2_D3_20%_3,sterile,PBS control,0,0.0,Unknown,20230209,,419,237.4351044,300.1477051,-0.4311071777735877,0.9748304344264124,1.3566448415467307e-16
20230213_PBSspiked_LZD8P4_D6_70%_1,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.4192214318159907,0.9449420164840094,-2.289338170110108e-16
20230216_PBSspiked_LZD10P2_D6_60%_3,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4280502208509951,0.9680755828823384,-6.401667846048635e-16
20230213_PBSspiked_LZD8P2_D2_10%,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.4340180391256956,0.961701782240971,4.875442399308563e-16
20230131_PBSspiked_LZD5P2_D3_30%,sterile,PBS control,0,0.0,D5,20230131,,419,237.4545898,300.1534424,-0.4389672505004773,1.017085395332856,-2.54370907790012e-17
20230411_PBSspiked_LZD1P4_D7_70%,sterile,PBS control,0,0.0,Unknown,20230411,,419,237.4364624,300.1353149,-0.430317764180509,0.9737866277528242,1.017483631160048e-16
20230214_PBSspiked_LZD9P2_D7_80%_2,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.4066897914081939,0.9182185696251394,1.9501769597234254e-16
20230417_PBSspiked_LZD1P6_D2_20%,sterile,PBS control,0,0.0,Unknown,20230417,,419,237.4287262,300.1347351,-0.4302630638452661,0.993654656954734,3.243229074322653e-16
20230417_PBSspiked_LZD1P6_D2_20%_1,sterile,PBS control,0,0.0,Unknown,20230417,,419,237.4287262,300.1347351,-0.4308303547261735,0.9868020465404932,-1.144669085055054e-16
20230213_PBSspiked_LZD8P2_D4_30%_1,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.429946969765951,0.9615364017007156,-3.0948460447784795e-16
20230213_PBSspiked_LZD8P4_D4_40%,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.4308023357856005,0.9578517075477327,2.9676605908834733e-17
20230411_PBSspiked_LZD1P4_D4_40%,sterile,PBS control,0,0.0,Unknown,20230411,,419,237.43573,300.1345825,-0.4318542197838503,0.9851266181161498,1.4414351441434014e-16
20230217_PBSspiked_LZD10P6_D5_50%,sterile,PBS control,0,0.0,D5,20230217,,419,237.4504242,300.1421814,-0.4339814645729519,0.990628152027048,-4.917837550606898e-16
20230215_PBSspiked_LZD9P6_D7_70%,sterile,PBS control,0,0.0,Unknown,20230215,,419,237.4571838,300.1626587,-0.4353710239770885,0.9568812025562446,-1.6958060519334133e-16
20230417_PBSspiked_LZD1P6_D3_30%_1,sterile,PBS control,0,0.0,Unknown,20230417,,419,237.4287262,300.1347351,-0.4261871392964995,0.9782728488035004,7.207175720717007e-17
20230214_PBSspiked_LZD9P2_D5_50%_2,sterile,PBS control,0,0.0,D5,20230214,,419,237.4571838,300.1626587,-0.389113814931981,0.8661626563680189,-1.1022739337567186e-16
20230216_PBSspiked_LZD10P4_D5_50%,sterile,PBS control,0,0.0,D5,20230216,,419,237.436676,300.1416626,-0.40837241571249,0.8921643558208435,-2.54370907790012e-17
20230216_PBSspiked_LZD10P2_D7_80%_3,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4220050343704054,0.9481820594962614,3.306821801270156e-16
20230214_PBSspiked_LZD9P2_D6_60%_1,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.4213741635373109,0.9470858457960224,1.27185453895006e-16
20230223_PBSspiked_LZD7P2_D2_20%_3,sterile,PBS control,0,0.0,Unknown,20230223,,419,237.438385,300.1438599,-0.435877505502466,0.9899800286308674,1.5686205980384074e-16
20230213_PBSspiked_LZD8P2_D4_30%,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.431395984578202,0.962765682021798,2.54370907790012e-17
20230223_PBSspiked_LZD7P2_D7_80%_1,sterile,PBS control,0,0.0,Unknown,20230223,,419,237.438385,300.1438599,-0.4249212489194909,0.9649312154471756,-8.479030259667066e-17
20230210_PBSspiked_LZD6P6_D7_90%,sterile,PBS control,0,0.0,Unknown,20230210,,419,237.439743,300.1523438,-0.4300068987351635,0.9668198998981696,-4.663466642816887e-16
20230215_PBSspiked_LZD9P4_D6_60%_1,sterile,PBS control,0,0.0,Unknown,20230215,,419,237.4571838,300.1626587,-0.4031396514552899,0.8801787288780434,3.81556361685018e-16
20230213_PBSspiked_LZD8P4_D2_20%_1,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.4368232347465394,0.9588326704534608,1.6958060519334134e-17
20230215_PBSspiked_LZD9P6_D2_20%_3,sterile,PBS control,0,0.0,Unknown,20230215,,419,237.4571838,300.1626587,-0.4396170370383447,0.9952318476283218,5.596159971380264e-16
20230410_PBSspiked_LZD7P6_D5_60%_3,sterile,PBS control,0,0.0,D5,20230410,,419,237.4662628,300.1254272,-0.4324867389710418,0.9805087335956248,2.670894531795126e-16
20230216_PBSspiked_LZD10P2_D5_50%,sterile,PBS control,0,0.0,D5,20230216,,419,237.436676,300.1416626,-0.4227731962933972,0.9448603500732694,-2.840475136988467e-16
20230223_PBSspiked_LZD7P2_D6_70%_3,sterile,PBS control,0,0.0,Unknown,20230223,,419,237.438385,300.1438599,-0.4302547790654734,0.9872487020345264,-4.239515129833533e-17
20230223_PBSspiked_LZD7P2_D2_20%,sterile,PBS control,0,0.0,Unknown,20230223,,419,237.438385,300.1438599,-0.4315642141732697,0.9703817592267302,-2.1197575649167666e-17
20230411_PBSspiked_LZD1P4_D6_70%_3,sterile,PBS control,0,0.0,Unknown,20230411,,419,237.4364624,300.1353149,-0.4380518324988857,1.0057783647011145,5.256998760993581e-16
20230217_PBSspiked_LZD10P6_D2_20%_1,sterile,PBS control,0,0.0,Unknown,20230217,,419,237.4504242,300.1421814,-0.4223809519306285,0.9603242247027046,-5.08741815580024e-17
20230216_PBSspiked_LZD10P4_D3_30%_3,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4358172639342886,0.9742506069990444,-7.207175720717006e-16
20230321_PBSspiked_LZD7P4_D6_80%_1,sterile,PBS control,0,0.0,Unknown,20230321,,419,237.4410706,300.1396484,-0.4243011281408114,0.9317658089258553,4.2395151298335335e-18
20230417_PBSspiked_LZD1P6_D4_50%_1,sterile,PBS control,0,0.0,Unknown,20230417,,419,237.4287262,300.1347351,-0.430410969324264,0.9831261260090696,1.017483631160048e-16
20230221_PBSspiked_LZD1P2_D4_40%_2,sterile,PBS control,0,0.0,Unknown,20230221,,419,237.4582214,300.163208,-0.4361152449424818,0.9739276269241848,3.264426649971821e-16
20230209_PBSspiked_LZD6P2_D4_40%_3,sterile,PBS control,0,0.0,Unknown,20230209,,419,237.4351044,300.1477051,-0.4295726454511532,0.9775365055155136,3.0948460447784795e-16
20230411_PBSspiked_LZD1P4_D7_70%_2,sterile,PBS control,0,0.0,Unknown,20230411,,419,237.4364624,300.1353149,-0.4309725065413688,0.9818304282252978,-5.172208458396911e-16
20230215_PBSspiked_LZD9P4_D2_20%_3,sterile,PBS control,0,0.0,Unknown,20230215,,419,237.4571838,300.1626587,-0.4304282233307078,0.965028547835959,2.225745443162605e-16
20230210_PBSspiked_LZD6P6_D6_70%,sterile,PBS control,0,0.0,Unknown,20230210,,419,237.439743,300.1523438,-0.3908004180027052,0.8882729350639611,-4.748256945413557e-16
20230208_PBSspiked_LZD5P6_D6_60%,sterile,PBS control,0,0.0,D5,20230208,,419,237.4533997,300.1588745,-0.4125006280743833,0.9303544725256166,4.45149088632521e-17
20230208_PBSspiked_LZD5P6_D5_50%_3,sterile,PBS control,0,0.0,D5,20230208,,419,237.4533997,300.1588745,-0.4176686999754975,0.9448270102911692,-2.7132896830934615e-16
20230209_PBSspiked_LZD6P4_D6_70%_1,sterile,PBS control,0,0.0,Unknown,20230209,,419,237.4351044,300.1477051,-0.3910997250485279,0.8832654916848053,2.670894531795126e-16
20230215_PBSspiked_LZD9P6_D5_60%_3,sterile,PBS control,0,0.0,D5,20230215,,419,237.4571838,300.1626587,-0.4317806576808273,0.9767759077858392,1.27185453895006e-17
20230217_PBSspiked_LZD10P6_D6_70%_2,sterile,PBS control,0,0.0,Unknown,20230217,,419,237.4504242,300.1421814,-0.4373052524742243,0.9871564002924424,2.9676605908834733e-17
20230410_PBSspiked_LZD7P6_D7_80%_2,sterile,PBS control,0,0.0,Unknown,20230410,,419,237.4662628,300.1254272,-0.4307854384424822,0.981531996490851,-7.207175720717007e-17
20230131_PBSspiked_LZD5P4_D2_20%_2,sterile,PBS control,0,0.0,D5,20230131,,419,237.4545898,300.1534424,-0.4448753576387431,1.0168582716279235,-8.479030259667067e-18
20230215_PBSspiked_LZD9P4_D2_20%_2,sterile,PBS control,0,0.0,Unknown,20230215,,419,237.4571838,300.1626587,-0.4302079318707243,0.952769826862609,-3.879156343797683e-16
20230215_PBSspiked_LZD9P6_D2_20%_1,sterile,PBS control,0,0.0,Unknown,20230215,,419,237.4571838,300.1626587,-0.4392573407780433,0.9788898806886231,-3.3916121038668266e-16
20230221_PBSspiked_LZD1P2_D4_40%_3,sterile,PBS control,0,0.0,Unknown,20230221,,419,237.4582214,300.163208,-0.4355530237405723,0.9730683074594276,3.942749070745186e-16
20230223_PBSspiked_LZD7P2_D5_50%_3,sterile,PBS control,0,0.0,D5,20230223,,419,237.438385,300.1438599,-0.4320787496706448,0.9851163618626888,-4.324305432430204e-16
20230216_PBSspiked_LZD10P4_D7_70%,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4200231020473353,0.9111701761526648,-3.17963634737515e-16
20230208_PBSspiked_LZD5P4_D6_70%_1,sterile,PBS control,0,0.0,D5,20230208,,419,237.4533997,300.1588745,-0.3923751998489264,0.8867453545510737,-4.069934524640192e-16
20230209_PBSspiked_LZD6P2_D5_50%_1,sterile,PBS control,0,0.0,D5,20230209,,419,237.4351044,300.1477051,-0.4245864574778044,0.9586897667555287,-1.3142496902483953e-16
20230215_PBSspiked_LZD9P6_D6_70%,sterile,PBS control,0,0.0,Unknown,20230215,,419,237.4571838,300.1626587,-0.4116548649276053,0.9105632305723946,1.2930521145992276e-16
20230214_PBSspiked_LZD8P6_D3_30%_2,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.4304216100495627,0.9658264973837708,-2.882870288286803e-16
20230131_PBSspiked_LZD5P2_D6_70%,sterile,PBS control,0,0.0,D5,20230131,,419,237.4545898,300.1534424,-0.4050701970610978,0.944886484272236,8.479030259667066e-17
20230209_PBSspiked_LZD6P2_D4_40%_1,sterile,PBS control,0,0.0,Unknown,20230209,,419,237.4351044,300.1477051,-0.4272197442256166,0.96683602974105,-3.391612103866827e-17
20230214_PBSspiked_LZD9P2_D7_80%_3,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.408757679228003,0.91475604710533,1.6958060519334133e-16
20230214_PBSspiked_LZD9P2_D7_80%,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.4050727809649167,0.9037498161684168,-2.1197575649167665e-16
20230214_PBSspiked_LZD8P6_D2_20%_3,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.4280840944535404,0.9748357142797928,-2.458918775303449e-16
20230321_PBSspiked_LZD7P4_D4_50%_1,sterile,PBS control,0,0.0,Unknown,20230321,,419,237.4410706,300.1396484,-0.4293974617879875,0.936133113245346,-2.7132896830934615e-16
20230321_PBSspiked_LZD7P4_D5_60%_1,sterile,PBS control,0,0.0,D5,20230321,,419,237.4410706,300.1396484,-0.4263268958152743,0.9303131198847256,1.8653866571267547e-16
20230214_PBSspiked_LZD9P2_D5_50%,sterile,PBS control,0,0.0,D5,20230214,,419,237.4571838,300.1626587,-0.3891878178245027,0.8670964837754974,1.6958060519334134e-17
20230321_PBSspiked_LZD7P4_D3_40%_3,sterile,PBS control,0,0.0,Unknown,20230321,,419,237.4410706,300.1396484,-0.4288041635050914,0.9322005268615754,4.663466642816887e-17
20230210_PBSspiked_LZD6P6_D2_20%_2,sterile,PBS control,0,0.0,Unknown,20230210,,419,237.439743,300.1523438,-0.4357812787378676,0.9695921357287992,2.9676605908834733e-16
20230215_PBSspiked_LZD9P4_D5_50%_3,sterile,PBS control,0,0.0,D5,20230215,,419,237.4571838,300.1626587,-0.40148053623214,0.89015219536786,1.6958060519334134e-17
20230411_PBSspiked_LZD1P4_D2_20%_1,sterile,PBS control,0,0.0,Unknown,20230411,,419,237.43573,300.1345825,-0.4339626374763725,0.9790906117236272,-1.4838302954417367e-16
20230321_PBSspiked_LZD7P4_D2_30%_1,sterile,PBS control,0,0.0,Unknown,20230321,,419,237.4410706,300.1396484,-0.4277766517245823,0.9388334680087512,-1.27185453895006e-17
20230210_PBSspiked_LZD6P6_D6_70%_1,sterile,PBS control,0,0.0,Unknown,20230210,,419,237.439743,300.1523438,-0.3926393804449486,0.9016785754550516,-3.17963634737515e-16
20230213_PBSspiked_LZD8P2_D6_60%_3,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.4174226115719173,0.9368532956280824,-6.3592726947503e-17
20230216_PBSspiked_LZD10P2_D6_60%_2,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4262345411603815,0.9523562012062852,3.3916121038668266e-16
20230131_PBSspiked_LZD5P2_D2_20%_1,sterile,PBS control,0,0.0,D5,20230131,,419,237.4545898,300.1534424,-0.4383550844926808,1.012523635207319,1.4414351441434014e-16
20230208_PBSspiked_LZD5P6_D2_20%_3,sterile,PBS control,0,0.0,D5,20230208,,419,237.4533997,300.1588745,-0.4327839892837711,0.9787388163828954,-2.54370907790012e-16
20230215_PBSspiked_LZD9P6_D4_50%_1,sterile,PBS control,0,0.0,Unknown,20230215,,419,237.4571838,300.1626587,-0.4332635991155132,0.96784262941782,-9.750884798617127e-17
20230215_PBSspiked_LZD9P6_D5_60%,sterile,PBS control,0,0.0,D5,20230215,,419,237.4571838,300.1626587,-0.4293735751265712,0.953692682006762,-5.511369668783593e-17
20230213_PBSspiked_LZD8P2_D5_50%_2,sterile,PBS control,0,0.0,D5,20230213,,419,237.4573364,300.1625671,-0.4095302888531427,0.918747701313524,-2.9676605908834733e-16
20230214_PBSspiked_LZD8P6_D6_60%_3,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.4209188971597454,0.9575096664069214,2.9676605908834733e-17
20230213_PBSspiked_LZD8P4_D5_50%_3,sterile,PBS control,0,0.0,D5,20230213,,419,237.4573364,300.1625671,-0.424882686289737,0.9489752937435962,4.197119978535198e-16
20230131_PBSspiked_LZD5P2_D5_50%_2,sterile,PBS control,0,0.0,D5,20230131,,419,237.4545898,300.1534424,-0.4234468745337307,0.9759227132996025,3.3916121038668266e-16
20230131_PBSspiked_LZD5P2_D4_40%_3,sterile,PBS control,0,0.0,D5,20230131,,419,237.4545898,300.1534424,-0.4449041831933176,1.0266336155400158,-2.289338170110108e-16
20230216_PBSspiked_LZD10P2_D3_20%_3,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4220317341038982,0.9407049974961018,-1.3566448415467307e-16
20230209_PBSspiked_LZD6P4_D5_60%_2,sterile,PBS control,0,0.0,D5,20230209,,419,237.4351044,300.1477051,-0.3831870327305489,0.8634680041361179,7.843102990192037e-17
20230213_PBSspiked_LZD8P4_D5_50%_1,sterile,PBS control,0,0.0,D5,20230213,,419,237.4573364,300.1625671,-0.4253852520768495,0.9424172633231503,9.750884798617127e-17
20230208_PBSspiked_LZD5P6_D7_70%,sterile,PBS control,0,0.0,D5,20230208,,419,237.4533997,300.1588745,-0.4163203493361174,0.9394285571972162,3.243229074322653e-16
20230215_PBSspiked_LZD9P6_D4_50%,sterile,PBS control,0,0.0,Unknown,20230215,,419,237.4571838,300.1626587,-0.4324582115340496,0.9593215886992836,-3.561192709060168e-16
